개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지면적,소재지우편번호,도로명우편번호,사업장명,업태구분명,데이터갱신구분,권리주체일련번호,데이터갱신시점,도로명주소,상세영업상태명,상세영업상태코드,영업상태코드,전화번호,좌표정보(X),좌표정보(Y),지번주소,축산물가공업구분명,축산업무구분명,축산일련번호,최종수정시점
4791000,479100000220140001,2014-09-02,,영업/정상,,,,,,579-871,56328,가농보안농장,종계업,I,L00,2025-12-15 16:15:28,전북특별자치도 부안군 보안면 선돌로 ***,정상,0000,01,,,,전북특별자치도 부안군 보안면 월천리 **** 외 *필 ,종계업,종축업,1328,2023-11-02 14:50:18
4791000,479100000220080001,2008-02-22,,폐업,2009-10-21,,,,0,579-871,,월천농장,종계업,I,000,2025-12-15 16:15:28,"전북특별자치도 부안군 보안면 유관길 ***-** (,*** 외*필지)",폐업,0002,03,,,,"전북특별자치도 부안군 보안면 월천리 *** ,*** 외*필지 ",종계업,종축업,581,2009-10-21 14:41:14
4791000,479100000220190001,2019-12-16,,영업/정상,,,,,,,56345,다산2농장,종오리업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 진서면 청자로 ***-**,정상,0000,01,,162728.052490701    ,232334.61423972     ,전북특별자치도 부안군 진서면 진서리 ****-* ,종오리업,종축업,1494,2023-11-20 14:39:24
4791000,479100000220190002,2019-12-16,,영업/정상,,,,,,,56345,다산1농장,종오리업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 진서면 청자로 ***-**,정상,0000,01,,162731.347567417    ,232284.669588072    ,전북특별자치도 부안군 진서면 진서리 ****-* ,종오리업,종축업,1495,2023-01-25 16:32:41
4791000,479100000220200001,2020-07-28,,영업/정상,,,,,,,56302,증산농장,종계업,I,L00,2025-12-15 16:15:28,"전북특별자치도 부안군 동진면 증산길 **, 증산농장",정상,0000,01,,175190.140079792    ,251707.406657333    ,전북특별자치도 부안군 동진면 증산리 **-* 증산농장 ,종계업,종축업,1534,2025-09-05 18:01:07
4791000,479100000220200002,2020-10-15,,영업/정상,,,,,,,56341,진서1농장,종오리업,I,L00,2025-12-15 16:15:28,"전북특별자치도 부안군 진서면 소운호길 **, 진서종계장 *~*동",정상,0000,01,,159868.741863905    ,232320.614392789    ,전북특별자치도 부안군 진서면 운호리 ***-** 진서종계장 ,종오리업,종축업,1539,2023-01-25 16:33:19
4791000,479100000220200003,2020-10-15,,영업/정상,,,,,,,56341,진서2농장,종오리업,I,L00,2025-12-15 16:15:28,"전북특별자치도 부안군 진서면 소운호길 **, 진서종계장 *~**동",정상,0000,01,,159868.741863905    ,232320.614392789    ,전북특별자치도 부안군 진서면 운호리 ***-** 진서종계장 ,종오리업,종축업,1540,2020-10-15 14:10:44
4791000,479100000220250001,2025-07-14,,영업/정상,,,,,,,56331,천우농장,종오리업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 계화면 새포로 ***-**,정상,0000,01,,,,"전북특별자치도 부안군 계화면 궁안리 **** 외 *필지(****, ****-*) ",종오리업,종축업,1645,2025-07-14 09:12:30
4791000,479100000219950002,1995-08-10,,영업/정상,,,,,3263,579-862,,별이,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 상서면 부안로 ****,정상,0000,01,,170191.63697915     ,240366.454853585    ,전북특별자치도 부안군 상서면 감교리 ***-** ,종계업,종축업,10,2013-09-06 16:42:01
4791000,479100000220040001,2004-11-04,,영업/정상,,,,,0,,56328,농업회사법인 유한회사 월광,종계업,I,L00,2025-12-15 16:15:28,전북특별자치도 부안군 보안면 유관길 ***-*,정상,0000,01,,172298.213021463    ,238106.259193863    ,전북특별자치도 부안군 보안면 월천리 ***-* ,종계업,종축업,1,2022-11-18 14:15:58
4791000,479100000220070001,2007-07-02,,영업/정상,,2011-08-22,2013-08-31,,0,579-871,,성룡농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 보안면 유관길 ***,정상,0000,01,,,,전북특별자치도 부안군 보안면 월천리 *** ,종계업,종축업,497,2017-06-22 14:40:44
4791000,479100000220100001,2016-02-11,,영업/정상,,,,,0,,56327,농업회사법인피아이씨코리아(주)지점,종돈업,I,L00,2025-12-15 16:15:28,"전북특별자치도 부안군 주산면 주산북로 ***-**, 대한양돈",정상,0000,01,,173922.374197879    ,242111.604603075    ,전북특별자치도 부안군 주산면 백석리 ***-* 대한양돈 ,종돈업,종축업,1023,2023-04-21 14:29:29
4791000,479100000220100002,2010-11-12,,영업/정상,,,,,0,579-872,56328,보경농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 보안면 보안로 ***-*,정상,0000,01,,174228.489819537    ,236598.502113843    ,전북특별자치도 부안군 보안면 부곡리 **-* 외 *필지 ,종계업,종축업,1070,2024-09-09 15:54:26
4791000,479100000220110002,2011-08-05,,영업/정상,,,,,,,56320,신흥농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 부안읍 선돌로 ***-**,정상,0000,01,,175388.059850281    ,243064.073226766    ,전북특별자치도 부안군 부안읍 신흥리 ***-** 외 **필 ,종계업,종축업,1144,2017-06-29 17:27:47
4791000,479100000220110003,2011-08-29,,영업/정상,,,,,,,56345,진서농장,종계업,I,L00,2025-12-15 16:15:28,전북특별자치도 부안군 진서면 청자로 ****-**,정상,0000,01,,165903.758589281    ,233585.481873361    ,"전북특별자치도 부안군 진서면 진서리 **-* 외 *필지(**-*, **-*,**-*,**-*) ",종계업,종축업,1154,2025-10-02 10:49:17
4791000,479100000220130001,2013-02-13,,영업/정상,,,,,,,56328,서원농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 보안면 상림로 ***,정상,0000,01,,173526.808882943    ,236432.463979835    ,"전북특별자치도 부안군 보안면 상림리 ***-* 외 *필(***-*, ***-*, ***) ",종계업,종축업,1265,2017-07-24 11:08:36
4791000,479100000220080002,2008-04-22,,폐업,2010-05-17,,,,0,579-922,,예동농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 주산면 예동길 **-** (외 *필지),폐업,0002,03,,174016.314309377    ,242478.596856944    ,전북특별자치도 부안군 주산면 백석리 ***-** 외 *필지 ,종계업,종축업,714,2010-05-17 16:53:16
4791000,479100000220080003,2008-11-07,,폐업,2025-10-21,,,,0,579-931,,영농조합법인 대통농산 백산지점,종계업,I,L00,2025-12-15 16:15:28,전북특별자치도 부안군 백산면 하청로 ***,폐업,0002,03,0415635085,182080.961049662    ,242312.367200192    ,전북특별자치도 부안군 백산면 하청리 ***-* ,종계업,종축업,876,2025-10-21 17:58:01
4791000,479100000220100003,2010-11-16,,폐업,2018-12-10,,,,0,579-892,,진서농장,종오리업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 진서면 소운호길 **,폐업,0002,03,,159868.741863905    ,232320.614392789    ,전북특별자치도 부안군 진서면 운호리 ***-** ,종오리업,종축업,1071,2018-12-18 09:06:12
4791000,479100000220110001,2011-05-24,,폐업,2020-03-10,,,,,579-812,,증산종축장농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전북특별자치도 부안군 동진면 증산리 ** 외 *필 ,종계업,종축업,1122,2020-03-11 17:14:55
4791000,479100000220140002,2014-09-02,,폐업,2014-11-18,,,,,579-881,56324,수진농장,종오리업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 줄포면 파산신성길 **-**,폐업,0002,03,,173138.824577944    ,233188.226048256    ,전북특별자치도 부안군 줄포면 파산리 ***-* ,종오리업,종축업,1329,2014-11-18 18:15:05
4791000,479100000220150001,2015-10-02,,폐업,2020-09-07,,,,,,56320,외하농장,종오리업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 부안읍 외하로 ***-** (외 *필지(***-*)),폐업,0002,03,,177683.364555734    ,243672.8179331      ,전북특별자치도 부안군 부안읍 외하리 ***-* 외 *필지(***-*) ,종오리업,종축업,1353,2020-09-07 20:03:54
4791000,479100000220160001,2016-02-03,,폐업,2023-09-06,,,,,,56320,신흥농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 부안읍 선돌로 ***-**,폐업,0002,03,,,,,종계업,종축업,1358,2023-09-06 14:23:19
4791000,479100000220160002,2016-02-12,,폐업,,,,,,,56327,농업회사법인 피아이씨코리아(주)부안지점,종돈업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 주산면 주산북로 ***-** (대한양돈),폐업,0002,03,,173922.374197879    ,242111.604603075    ,전북특별자치도 부안군 주산면 백석리 ***-* ,종돈업,종축업,1359,2021-07-09 10:32:02
4791000,479100000220160003,2016-02-22,,폐업,,,,,,,56320,외하농장,종오리업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 부안읍 외하로 ***-** (외 *필지(***-*)),폐업,0002,03,,177683.364555734    ,243672.8179331      ,전북특별자치도 부안군 부안읍 외하리 ***-* 외 *필지(***-*) ,종오리업,종축업,1360,2016-03-10 10:35:37
4791000,479100000219910001,1991-03-16,,폐업,2018-11-14,,,,2640,579-801,,평교종계장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 부안읍 밖여술길 **-*,폐업,0002,03,,,,전북특별자치도 부안군 부안읍 신흥리 산 **-* ,종계업,종축업,6,2018-11-14 17:26:49
4791000,479100000219910002,1991-03-16,,폐업,2011-07-22,,,,2673,579-804,,푸른종계장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전북특별자치도 부안군 부안읍 연곡리 ** ,종계업,종축업,7,2011-07-25 14:46:01
4791000,479100000219940001,1994-10-04,,폐업,2011-07-22,,,,2312,579-922,,상운,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 주산면 주산북로 ***-**,폐업,0002,03,,173922.374197879    ,242111.604603075    ,전북특별자치도 부안군 주산면 백석리 ***-* ,종계업,종축업,8,2011-07-25 14:50:40
4791000,479100000219950001,1995-03-06,,폐업,2010-01-14,,,,1730,579-893,,진서,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전북특별자치도 부안군 진서면 진서리 ***-** ,종계업,종축업,9,2010-01-15 15:25:24
4791000,479100000219960001,1996-05-27,,폐업,2011-07-22,,,,2453,579-893,,인준,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전북특별자치도 부안군 진서면 진서리 산 *** ,종계업,종축업,11,2011-07-25 14:52:25
4791000,479100000219960002,1991-03-16,,폐업,2011-07-22,,,,2640,579-871,,월천,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전북특별자치도 부안군 보안면 월천리 ***-* ,종계업,종축업,3,2011-07-25 16:34:42
4791000,479100000219960003,1996-11-23,,폐업,2011-07-22,,,,2427,579-831,,대원,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,173275.056447075    ,245857.096880242    ,전북특별자치도 부안군 행안면 대초리 ***-* ,종계업,종축업,13,2011-07-25 14:41:35
4791000,479100000219990001,1999-07-12,,폐업,2010-03-25,,,,3400,579-801,,제일,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전북특별자치도 부안군 부안읍 신흥리 산 ** ,종계업,종축업,12,2010-03-25 13:16:02
4791000,479100000219990002,1999-06-05,,폐업,2025-10-02,,,,0,579-893,,진서농장,종계업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,165789.934107208    ,233569.077479007    ,전북특별자치도 부안군 진서면 진서리 **-* ,종계업,종축업,4,2025-10-02 10:39:32
4791000,479100000220010001,2001-06-12,,폐업,2011-07-25,,,,3530,579-801,,골든,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,165789.934107208    ,233569.077479007    ,전북특별자치도 부안군 진서면 진서리 **-* ,종계업,종축업,,2011-07-25 16:09:23
4791000,479100000220040002,2004-11-04,,폐업,2010-03-02,,,,0,579-882,,줄포농장,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전북특별자치도 부안군 줄포면 장동리 ***-* ,종계업,종축업,2,2010-03-04 09:57:44
4791000,479100000220040003,2004-12-27,,폐업,2009-05-07,,,,0,579-932,,백산농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 백산면 백산로 ***-**,폐업,0002,03,,,,전북특별자치도 부안군 백산면 평교리 *** ,종계업,종축업,21,2009-05-15 16:18:02
4791000,479100000220050001,2005-09-09,,폐업,2022-11-10,,,,0,,56327,농업회사법인 한스팜(주) 부안지점,종계업,I,L00,2025-12-15 16:15:28,전북특별자치도 부안군 주산면 주산북로 ***,폐업,0002,03,,173981.860624571    ,241905.749497538    ,"전북특별자치도 부안군 주산면 백석리 ***-** 외 *필지(***-*,***-*,***-*,***-**,***-**,***-**) ",종계업,종축업,167,2022-11-10 14:12:21
4791000,479100000220050002,2005-09-09,,폐업,2011-07-22,,,,0,579-882,,줄포대성농장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 줄포면 덕성길 ***-*,폐업,0002,03,,172175.310051534    ,231603.990280277    ,전북특별자치도 부안군 줄포면 장동리 **-** ,종계업,종축업,168,2011-07-25 14:44:29
4791000,479100000220180001,2018-11-14,,영업/정상,,,,,,,56319,평교 종계장,종계업,I,000,2025-12-15 16:15:28,전북특별자치도 부안군 부안읍 밖여술길 **-*,정상,0000,01,,,,전북특별자치도 부안군 부안읍 신흥리 산 **-* ,종계업,종축업,1421,2019-08-23 15:15:43
4820000,482000000220090001,2009-01-29,,영업/정상,,,,,0,540-913,57916,순천 종돈장,종돈업,I,000,2025-12-15 16:15:28,전라남도 순천시 낙안면 묘동길 **,정상,0000,01,,,,전라남도 순천시 낙안면 목촌리 *** ,종돈업,종축업,487,2020-12-08 08:18:25
4820000,482000000220020001,1995-08-31,,폐업,,,,,2848,540-913,,순천종돈장,종돈업,I,000,2025-12-15 16:15:28,,폐업,0002,03,0617526666,246535.457798608    ,166752.47109845     ,전라남도 순천시 서면 지본리 ***-* ,종돈업,종축업,8,2012-04-17 09:14:41
4830000,483000000219950002,1995-01-18,,폐업,2019-12-31,,,,5289,520-813,,6-2-농영농조합,종돈업,I,L00,2025-12-15 16:15:28,전라남도 나주시 노안면 감정길 **-*,폐업,0002,03,,,,전라남도 나주시 노안면 유곡리 ** ,종돈업,종축업,36,2019-12-31 15:18:11
4830000,483000000220020001,2002-05-14,,폐업,2003-08-20,,,,33687,520-921,,밝은미래영농조합,종돈업,I,L00,2025-12-15 16:15:28,전라남도 나주시 반남면 장송길 **,폐업,0002,03,,168208.663955775    ,161022.282134929    ,전라남도 나주시 반남면 청송리 ***-** ,종돈업,종축업,45,2004-08-17 14:07:24
4830000,483000000220020002,2002-01-07,,폐업,2006-02-17,,,,9832,520-863,,송림종돈장,종돈업,I,000,2025-12-15 16:15:28,전라남도 나주시 다도면 도천로 ***-**,폐업,0002,03,0613378955,,,전라남도 나주시 다도면 덕동리 ** ,종돈업,종축업,39,2006-02-17 14:04:03
4830000,483000000220020003,2002-03-13,,폐업,2004-02-17,,,,339010,520-853,,한국G.P종돈업,종돈업,I,000,2025-12-15 16:15:28,전라남도 나주시 봉황면 장서길 **-*,폐업,0002,03,,178703.875130161    ,162418.389865737    ,전라남도 나주시 봉황면 황용리 ***-* ,종돈업,종축업,44,2004-10-19 18:18:50
4830000,483000000220030001,2003-08-22,,폐업,2017-01-25,,,,0,520-330,,태백축산,종계업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,,,전라남도 나주시 동수동 *** ,종계업,종축업,40,2017-01-25 08:51:28
4830000,483000000220040001,2004-08-03,,폐업,2009-05-18,,,,0,520-330,,동수농장,종계업,I,000,2025-12-15 16:15:28,전라남도 나주시 가야길 *** (동수동),폐업,0002,03,,170143.723027671    ,163960.898698515    ,전라남도 나주시 동수동 ***-** ,종계업,종축업,35,2009-05-18 09:15:15
4830000,483000000220060001,2006-03-08,,폐업,2007-11-29,,,,0,520-830,,대은 영농조합 법인 종돈장,종돈업,I,L00,2025-12-15 16:15:28,,폐업,0002,03,,,,전라남도 나주시 산포면 신도리 ***-* ,종돈업,종축업,1196,2007-11-29 14:53:48
4830000,483000000220090002,2009-03-13,,폐업,2013-10-16,,,,0,520-883,,인원부화장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,165193.767091674    ,161795.09191941     ,전라남도 나주시 왕곡면 송죽리 ***-* ,종오리업,종축업,1964,2013-10-16 16:40:16
4830000,483000000220090003,2009-03-26,,폐업,2014-08-08,,,,0,520-873,58318,화정축산영농조합법인,종오리업,I,L00,2025-12-15 16:15:28,전라남도 나주시 세지면 오봉망월길 ***-* (외 *필지),폐업,0002,03,,,,전라남도 나주시 세지면 오봉리 ** 외*필지 ,종오리업,종축업,1978,2014-08-08 10:47:47
4830000,483000000220090004,2009-04-15,,폐업,2021-03-23,,,,0,520-912,,경주농장,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,158387.943666666    ,155625.254666667    ,전라남도 나주시 동강면 장동리 ****-* 외 *필지 ,종오리업,종축업,1988,2021-03-23 13:23:34
4830000,483000000220090005,2009-12-23,,폐업,2024-08-16,,,,0,520-912,58295,은빛농원,종오리업,I,000,2025-12-15 16:15:28,"전라남도 나주시 동강면 수문길 ** (장동리 ***-**,***-*,***,***,***)",폐업,0002,03,,,,전라남도 나주시 동강면 장동리 ,종오리업,종축업,2049,2024-08-22 09:51:08
4830000,483000000220100002,2010-05-07,,폐업,2013-01-15,,,,0,520-914,,양지농원,종오리업,I,000,2025-12-15 16:15:28,,폐업,0002,03,,160362.121507736    ,158605.474064151    ,전라남도 나주시 동강면 월양리 ***-* 외 *필지 ,종오리업,종축업,2091,2013-01-15 17:38:40
4830000,483000000220100004,2010-05-31,,폐업,2024-08-22,,,,0,520-912,58295,행운농장,종오리업,I,000,2025-12-15 16:15:28,"전라남도 나주시 동강면 수문길 ** (장동리 *-*,*-*,*-*,*-*,***-*)",폐업,0002,03,,,,전라남도 나주시 동강면 장동리 *** ,종오리업,종축업,2100,2024-08-22 09:58:37
4830000,483000000220100007,2010-07-07,,폐업,2014-03-04,,,,0,520-832,,영섭농장,종오리업,I,000,2025-12-15 16:15:28,전라남도 나주시 산포면 등수길 **-** (외*필지),폐업,0002,03,,182933.515017476    ,171117.721271272    ,전라남도 나주시 산포면 등수리 ****-* 외*필지 ,종오리업,종축업,2106,2014-03-04 18:35:59
